CustomerCode,CustomerName,CustomerSegment,IndustryVertical,SizeTier,ParentCustomerCode,ParentCustomerName,HqCountryCode,HqCountryName,HqRegion,SalesRegion,AccountManager,AccountManagerEmail,CreditTier,PaymentTermsDays,ContractType,OnboardedDate,ScdValidFrom,ScdValidTo,IsCurrent,ScdVersion,CustomerKey
CUS0616,Ashgrove Textiles Ltd,BCO,Textiles,National,,,SA,Saudi Arabia,Middle East,EMEA,Liam O'Brien,liam.obrien@meridiangl.com,C,30,Long-Term Contract,2016-09-29,2025-06-11,9999-12-31,1,2,814
CUS0617,Onyx Agri-Foods Ltd,BCO,Agriculture,National,,,SG,Singapore,SE Asia,APAC,Diego Patel,diego.patel@meridiangl.com,A,45,Spot,2015-06-27,2015-06-27,9999-12-31,1,1,815
CUS0618,Lonestar Chemicals B.V.,NVOCC,Chemicals,National,,,NZ,New Zealand,Oceania,ANZ,Yuki Kowalski,yuki.kowalski@meridiangl.com,B,45,Named Account Tariff,2023-04-06,2023-04-06,9999-12-31,1,1,816
CUS0619,Redwood Technologies GmbH,NVOCC,Electronics,SME,,,VN,Vietnam,SE Asia,APAC,Hassan Nguyen,hassan.nguyen@meridiangl.com,B,60,Named Account Tariff,2019-02-03,2019-02-03,2022-05-25,0,1,817
CUS0619,Redwood Technologies GmbH,NVOCC,Electronics,Mid-Market,,,VN,Vietnam,SE Asia,APAC,Anna Berg,anna.berg@meridiangl.com,B,60,Long-Term Contract,2019-02-03,2022-05-26,9999-12-31,1,2,818
CUS0620,Vertex Alloys GmbH,BCO,Metals,Mid-Market,,,FR,France,N Europe,EMEA,Hassan Silva,hassan.silva@meridiangl.com,B,30,Long-Term Contract,2019-10-08,2019-10-08,9999-12-31,1,1,819
CUS0621,Sentinel Energy Inc,Freight Forwarder,Energy,Mid-Market,,,ZA,South Africa,Africa,EMEA,Ingrid Tanaka,ingrid.tanaka@meridiangl.com,B,15,Spot,2026-03-06,2026-03-06,9999-12-31,1,1,820
CUS0622,Wellspring Electronics S.A.,BCO,Electronics,Mid-Market,CUS2092,Nova Steel B.V.,KR,South Korea,East Asia,APAC,Carlos Haddad,carlos.haddad@meridiangl.com,C,60,Named Account Tariff,2015-09-13,2015-09-13,9999-12-31,1,1,821
CUS0623,Marlowe Technologies Ltd,BCO,Electronics,Mid-Market,,,BR,Brazil,LatAm East,Americas,Fatima O'Brien,fatima.obrien@meridiangl.com,B,30,Spot,2023-08-08,2023-08-08,2024-06-28,0,1,822
CUS0623,Marlowe Technologies Ltd,BCO,Electronics,Mid-Market,,,BR,Brazil,LatAm East,Americas,Yuki O'Brien,yuki.obrien@meridiangl.com,D,30,Long-Term Contract,2023-08-08,2024-06-29,9999-12-31,1,2,823
CUS0624,Ridgemont Stores S.A.,3PL,Retail,National,,,KR,South Korea,East Asia,APAC,Ingrid O'Brien,ingrid.obrien@meridiangl.com,C,45,Spot,2016-06-06,2016-06-06,9999-12-31,1,1,824
CUS0625,Greystone Agri-Foods B.V.,SME Direct,Agriculture,Mid-Market,,,JP,Japan,East Asia,APAC,Ingrid Osei,ingrid.osei@meridiangl.com,B,30,Named Account Tariff,2022-10-11,2022-10-11,9999-12-31,1,1,825
CUS0626,Lakemoor Trading B.V.,SME Direct,Retail,SME,,,BR,Brazil,LatAm East,Americas,Ahmed Novak,ahmed.novak@meridiangl.com,B,30,Spot,2020-01-04,2020-01-04,9999-12-31,1,1,826
CUS0627,Underhill Agri-Foods Corp,BCO,Agriculture,Global Key Account,,,IN,India,South Asia,APAC,Ahmed Rossi,ahmed.rossi@meridiangl.com,A,30,Long-Term Contract,2015-04-13,2015-04-13,2020-01-18,0,1,827
CUS0627,Underhill Agri-Foods Corp,BCO,Agriculture,Global Key Account,,,IN,India,South Asia,APAC,Ahmed Rossi,ahmed.rossi@meridiangl.com,D,30,Long-Term Contract,2015-04-13,2020-01-19,9999-12-31,1,2,828
CUS0628,Northgate Consumer Goods S.A.,Freight Forwarder,FMCG,National,,,ES,Spain,Mediterranean,EMEA,Elena Berg,elena.berg@meridiangl.com,B,60,Named Account Tariff,2015-12-18,2015-12-18,2018-08-14,0,1,829
CUS0628,Northgate Consumer Goods S.A.,Freight Forwarder,FMCG,SME,,,ES,Spain,Mediterranean,EMEA,Carlos Haddad,carlos.haddad@meridiangl.com,D,60,Long-Term Contract,2015-12-18,2018-08-15,9999-12-31,1,2,830
CUS0629,Kestrel Garments GmbH,SME Direct,Textiles,National,CUS0265,Westbrook Pharma Group,TW,Taiwan,East Asia,APAC,Ahmed Rossi,ahmed.rossi@meridiangl.com,B,30,Long-Term Contract,2021-05-17,2021-05-17,2023-02-22,0,1,831
CUS0629,Kestrel Garments GmbH,SME Direct,Textiles,National,CUS0265,Westbrook Pharma Group,TW,Taiwan,East Asia,APAC,Diego Yamamoto,diego.yamamoto@meridiangl.com,B,30,Named Account Tariff,2021-05-17,2023-02-23,9999-12-31,1,2,832
CUS0630,Ridgemont Energy Holdings,Freight Forwarder,Energy,Mid-Market,,,NL,Netherlands,N Europe,EMEA,Raj Kim,raj.kim@meridiangl.com,C,15,Named Account Tariff,2015-07-02,2015-07-02,2021-01-04,0,1,833
CUS0630,Ridgemont Energy Holdings,Freight Forwarder,Energy,National,,,NL,Netherlands,N Europe,EMEA,Liam O'Brien,liam.obrien@meridiangl.com,B,15,Spot,2015-07-02,2021-01-05,9999-12-31,1,2,834
CUS0631,Solstice Machinery Pte Ltd,Freight Forwarder,Machinery,SME,,,CA,Canada,N America East,Americas,James Tanaka,james.tanaka@meridiangl.com,D,0,Named Account Tariff,2018-10-08,2018-10-08,9999-12-31,1,1,835
CUS0632,Glenmoor Metals Group,BCO,Metals,SME,,,IT,Italy,Mediterranean,EMEA,Wei Silva,wei.silva@meridiangl.com,B,30,Spot,2015-11-29,2015-11-29,9999-12-31,1,1,836
CUS0633,Ridgemont Life Sciences LLC,3PL,Pharma,Mid-Market,,,BE,Belgium,N Europe,EMEA,Ingrid Tanaka,ingrid.tanaka@meridiangl.com,C,0,Named Account Tariff,2026-01-29,2026-01-29,9999-12-31,1,1,837
CUS0634,Westbrook Electronics B.V.,Freight Forwarder,Electronics,Global Key Account,,,IT,Italy,Mediterranean,EMEA,Elena Haddad,elena.haddad@meridiangl.com,A,30,Long-Term Contract,2017-05-08,2017-05-08,9999-12-31,1,1,838
CUS0635,Hillcrest FMCG Pte Ltd,SME Direct,FMCG,Global Key Account,,,TW,Taiwan,East Asia,APAC,Liam O'Brien,liam.obrien@meridiangl.com,B,30,Long-Term Contract,2019-07-09,2019-07-09,9999-12-31,1,1,839
CUS0636,Granite FMCG Corp,SME Direct,FMCG,SME,CUS1029,Hillcrest Retail Inc,CA,Canada,N America East,Americas,Sofia Ferreira,sofia.ferreira@meridiangl.com,B,45,Spot,2020-12-16,2020-12-16,2023-11-15,0,1,840
CUS0636,Granite FMCG Corp,SME Direct,FMCG,SME,CUS1029,Hillcrest Retail Inc,CA,Canada,N America East,Americas,Yuki Ramirez,yuki.ramirez@meridiangl.com,D,45,Spot,2020-12-16,2023-11-16,9999-12-31,1,2,841
CUS0637,Granite Textiles Corp,3PL,Textiles,SME,CUS0785,Aurora Trading LLC,JP,Japan,East Asia,APAC,Ahmed Rossi,ahmed.rossi@meridiangl.com,D,15,Spot,2017-07-31,2017-07-31,9999-12-31,1,1,842
CUS0638,Equator Alloys Co.,SME Direct,Metals,Mid-Market,,,IT,Italy,Mediterranean,EMEA,James Larsson,james.larsson@meridiangl.com,B,30,Named Account Tariff,2026-04-30,2026-04-30,9999-12-31,1,1,843
CUS0639,Sentinel Power Inc,3PL,Energy,Mid-Market,,,BR,Brazil,LatAm East,Americas,Wei Tanaka,wei.tanaka@meridiangl.com,B,45,Spot,2017-06-14,2017-06-14,9999-12-31,1,1,844
CUS0640,Ashford Pharmaceuticals PLC,3PL,Pharma,Global Key Account,,,BR,Brazil,LatAm East,Americas,Elena Berg,elena.berg@meridiangl.com,A,60,Spot,2020-10-16,2020-10-16,9999-12-31,1,1,845
CUS0641,Aurora Farms Inc,BCO,Agriculture,SME,CUS1993,Wellspring FMCG Group,CN,China,East Asia,APAC,Carlos Ferreira,carlos.ferreira@meridiangl.com,B,30,Named Account Tariff,2020-09-08,2020-09-08,9999-12-31,1,1,846
CUS0642,Valleyforge Life Sciences Co.,BCO,Pharma,Mid-Market,,,BE,Belgium,N Europe,EMEA,Yuki Kowalski,yuki.kowalski@meridiangl.com,C,30,Spot,2015-12-24,2015-12-24,2026-06-12,0,1,847
CUS0642,Valleyforge Life Sciences Co.,BCO,Pharma,National,,,BE,Belgium,N Europe,EMEA,Diego Yamamoto,diego.yamamoto@meridiangl.com,A,30,Spot,2015-12-24,2026-06-13,9999-12-31,1,2,848
CUS0643,Solstice Steel PLC,3PL,Metals,Mid-Market,,,KR,South Korea,East Asia,APAC,Maria Sharma,maria.sharma@meridiangl.com,B,30,Named Account Tariff,2023-01-09,2023-01-09,9999-12-31,1,1,849
CUS0644,Nightingale Agro Pte Ltd,SME Direct,Agriculture,SME,,,SG,Singapore,SE Asia,APAC,Anna Berg,anna.berg@meridiangl.com,D,15,Named Account Tariff,2023-01-28,2023-01-28,9999-12-31,1,1,850
CUS0645,Eastridge Consumer Goods Corp,NVOCC,FMCG,SME,CUS2373,Vantage Life Sciences PLC,KR,South Korea,East Asia,APAC,Fatima Chen,fatima.chen@meridiangl.com,C,30,Spot,2025-10-12,2025-10-12,9999-12-31,1,1,851
CUS0646,Elmfield Petrochemicals Corp,BCO,Energy,Mid-Market,,,SA,Saudi Arabia,Middle East,EMEA,Ahmed Tanaka,ahmed.tanaka@meridiangl.com,C,30,Long-Term Contract,2019-04-14,2019-04-14,9999-12-31,1,1,852
CUS0647,Everest Consumer Goods Pte Ltd,Freight Forwarder,FMCG,Mid-Market,,,JP,Japan,East Asia,APAC,Yuki Kowalski,yuki.kowalski@meridiangl.com,D,15,Long-Term Contract,2017-07-26,2017-07-26,9999-12-31,1,1,853
CUS0648,Sentinel Semiconductor Holdings,BCO,Electronics,Mid-Market,,,FR,France,N Europe,EMEA,Elena O'Brien,elena.obrien@meridiangl.com,C,0,Spot,2020-08-22,2020-08-22,9999-12-31,1,1,854
CUS0649,Clearwater Power Ltd,NVOCC,Energy,SME,,,BR,Brazil,LatAm East,Americas,Liam O'Brien,liam.obrien@meridiangl.com,C,0,Spot,2025-11-17,2025-11-17,9999-12-31,1,1,855
CUS0650,Granite Garments Inc,BCO,Textiles,SME,,,IN,India,South Asia,APAC,Fatima Chen,fatima.chen@meridiangl.com,C,60,Spot,2020-07-15,2020-07-15,2022-08-30,0,1,856
CUS0650,Granite Garments Inc,BCO,Textiles,SME,,,IN,India,South Asia,APAC,Diego Yamamoto,diego.yamamoto@meridiangl.com,C,60,Spot,2020-07-15,2022-08-31,9999-12-31,1,2,857
CUS0651,Solstice Retail Inc,NVOCC,Retail,SME,,,NL,Netherlands,N Europe,EMEA,Elena O'Brien,elena.obrien@meridiangl.com,B,60,Spot,2023-03-17,2023-03-17,9999-12-31,1,1,858
CUS0652,Ironbridge Pharma B.V.,Freight Forwarder,Pharma,National,,,FR,France,N Europe,EMEA,Priya Ferreira,priya.ferreira@meridiangl.com,A,15,Named Account Tariff,2025-02-07,2025-02-07,9999-12-31,1,1,859
CUS0653,Wellspring Textiles PLC,Freight Forwarder,Textiles,SME,,,KR,South Korea,East Asia,APAC,Hassan Nguyen,hassan.nguyen@meridiangl.com,B,45,Named Account Tariff,2021-10-29,2021-10-29,9999-12-31,1,1,860
CUS0654,Ironbridge Metals B.V.,NVOCC,Metals,Mid-Market,,,VN,Vietnam,SE Asia,APAC,Sofia Larsson,sofia.larsson@meridiangl.com,C,15,Long-Term Contract,2020-12-13,2020-12-13,9999-12-31,1,1,861
CUS0655,Ashgrove Power Group,BCO,Energy,Mid-Market,,,MY,Malaysia,SE Asia,APAC,Sofia Ferreira,sofia.ferreira@meridiangl.com,D,0,Spot,2021-06-01,2021-06-01,9999-12-31,1,1,862
CUS0656,Westbrook Farms Group,Freight Forwarder,Agriculture,SME,,,AU,Australia,Oceania,ANZ,Grace Larsson,grace.larsson@meridiangl.com,D,15,Named Account Tariff,2015-09-04,2015-09-04,9999-12-31,1,1,863
CUS0657,Kingswell Technologies Corp,SME Direct,Electronics,SME,CUS2578,Dockside Power Ltd,CL,Chile,LatAm West,Americas,Fatima Tanaka,fatima.tanaka@meridiangl.com,C,30,Spot,2024-08-02,2024-08-02,9999-12-31,1,1,864
CUS0658,Oakford Auto Parts PLC,NVOCC,Automotive,Mid-Market,,,GB,United Kingdom,N Europe,EMEA,Yuki Ramirez,yuki.ramirez@meridiangl.com,C,0,Named Account Tariff,2021-05-06,2021-05-06,2023-07-09,0,1,865
CUS0658,Oakford Auto Parts PLC,NVOCC,Automotive,SME,,,GB,United Kingdom,N Europe,EMEA,Hassan Silva,hassan.silva@meridiangl.com,B,0,Long-Term Contract,2021-05-06,2023-07-10,9999-12-31,1,2,866
CUS0659,Ironbridge Steel Pte Ltd,BCO,Metals,Mid-Market,,,MX,Mexico,LatAm West,Americas,Diego Yamamoto,diego.yamamoto@meridiangl.com,C,30,Long-Term Contract,2026-07-21,2026-07-21,9999-12-31,1,1,867
CUS0660,Millbrook Alloys Corp,Freight Forwarder,Metals,Global Key Account,,,ID,Indonesia,SE Asia,APAC,Wei Silva,wei.silva@meridiangl.com,A,45,Long-Term Contract,2024-05-16,2024-05-16,9999-12-31,1,1,868
CUS0661,Glenmoor Pharmaceuticals Pte Ltd,BCO,Pharma,SME,,,VN,Vietnam,SE Asia,APAC,Ahmed Rossi,ahmed.rossi@meridiangl.com,D,30,Spot,2020-08-04,2020-08-04,9999-12-31,1,1,869
CUS0662,Dockside Technologies PLC,BCO,Electronics,Mid-Market,,,TR,Turkey,Mediterranean,EMEA,Fatima Tanaka,fatima.tanaka@meridiangl.com,D,30,Spot,2026-01-25,2026-01-25,9999-12-31,1,1,870
CUS0663,Foxrun Farms Pte Ltd,Freight Forwarder,Agriculture,SME,CUS0627,Underhill Agri-Foods Corp,NL,Netherlands,N Europe,EMEA,Anna Berg,anna.berg@meridiangl.com,D,15,Spot,2016-01-07,2016-01-07,9999-12-31,1,1,871
CUS0664,Harborview Life Sciences Holdings,Freight Forwarder,Pharma,Mid-Market,,,VN,Vietnam,SE Asia,APAC,Carlos Al-Farsi,carlos.al-farsi@meridiangl.com,C,30,Named Account Tariff,2020-06-21,2020-06-21,9999-12-31,1,1,872
CUS0665,Granite Garments Pte Ltd,BCO,Textiles,Mid-Market,,,BR,Brazil,LatAm East,Americas,Liam O'Brien,liam.obrien@meridiangl.com,B,45,Spot,2016-08-02,2016-08-02,2020-10-15,0,1,873
CUS0665,Granite Garments Pte Ltd,BCO,Textiles,SME,,,BR,Brazil,LatAm East,Americas,Maria Sharma,maria.sharma@meridiangl.com,B,45,Long-Term Contract,2016-08-02,2020-10-16,9999-12-31,1,2,874
CUS0666,Beacon Engineering Pte Ltd,BCO,Machinery,National,,,ES,Spain,Mediterranean,EMEA,Fatima O'Brien,fatima.obrien@meridiangl.com,B,30,Spot,2020-08-25,2020-08-25,9999-12-31,1,1,875
CUS0667,Glenmoor Machinery Holdings,3PL,Machinery,SME,CUS3200,Harborview Electronics Pte Ltd,KR,South Korea,East Asia,APAC,Sofia Ferreira,sofia.ferreira@meridiangl.com,C,30,Named Account Tariff,2018-10-30,2018-10-30,2020-09-09,0,1,876
CUS0667,Glenmoor Machinery Holdings,3PL,Machinery,Mid-Market,CUS3200,Harborview Electronics Pte Ltd,KR,South Korea,East Asia,APAC,Fatima Haddad,fatima.haddad@meridiangl.com,D,30,Long-Term Contract,2018-10-30,2020-09-10,9999-12-31,1,2,877
CUS0668,Fairhaven Motors PLC,BCO,Automotive,SME,,,TH,Thailand,SE Asia,APAC,Elena Berg,elena.berg@meridiangl.com,C,15,Long-Term Contract,2017-02-21,2017-02-21,2020-09-16,0,1,878
CUS0668,Fairhaven Motors PLC,BCO,Automotive,SME,,,TH,Thailand,SE Asia,APAC,Elena Berg,elena.berg@meridiangl.com,B,15,Named Account Tariff,2017-02-21,2020-09-17,9999-12-31,1,2,879
CUS0669,Aurora Chemicals Pte Ltd,BCO,Chemicals,Mid-Market,,,CL,Chile,LatAm West,Americas,Hassan Nguyen,hassan.nguyen@meridiangl.com,C,60,Named Account Tariff,2026-01-11,2026-01-11,9999-12-31,1,1,880
CUS0670,Ashgrove FMCG GmbH,BCO,FMCG,Mid-Market,,,MY,Malaysia,SE Asia,APAC,Elena O'Brien,elena.obrien@meridiangl.com,C,30,Named Account Tariff,2020-01-13,2020-01-13,9999-12-31,1,1,881
CUS0671,Valleyforge Pharmaceuticals Holdings,BCO,Pharma,SME,,,DE,Germany,N Europe,EMEA,Wei Tanaka,wei.tanaka@meridiangl.com,C,30,Named Account Tariff,2023-01-11,2023-01-11,9999-12-31,1,1,882
CUS0672,Zenith Retail LLC,Freight Forwarder,Retail,SME,CUS0056,Harborview Apparel Group,SA,Saudi Arabia,Middle East,EMEA,Fatima Haddad,fatima.haddad@meridiangl.com,D,15,Named Account Tariff,2016-02-21,2016-02-21,9999-12-31,1,1,883
CUS0673,Beacon Industrial B.V.,BCO,Machinery,Mid-Market,,,AE,United Arab Emirates,Middle East,EMEA,Yuki Torres,yuki.torres@meridiangl.com,C,30,Named Account Tariff,2019-01-20,2019-01-20,2025-06-17,0,1,884
CUS0673,Beacon Industrial B.V.,BCO,Machinery,National,,,AE,United Arab Emirates,Middle East,EMEA,James Larsson,james.larsson@meridiangl.com,D,30,Long-Term Contract,2019-01-20,2025-06-18,9999-12-31,1,2,885
CUS0674,Granite Auto Parts PLC,Freight Forwarder,Automotive,Mid-Market,CUS1885,Onyx FMCG LLC,IN,India,South Asia,APAC,Diego Kowalski,diego.kowalski@meridiangl.com,A,30,Long-Term Contract,2019-05-29,2019-05-29,9999-12-31,1,1,886
CUS0675,Juniper Stores Inc,SME Direct,Retail,Mid-Market,,,ZA,South Africa,Africa,EMEA,Priya Ferreira,priya.ferreira@meridiangl.com,B,60,Named Account Tariff,2019-08-21,2019-08-21,9999-12-31,1,1,887
CUS0676,Dockside Apparel S.A.,BCO,Textiles,SME,,,US,United States,N America East,Americas,Priya O'Brien,priya.obrien@meridiangl.com,C,15,Named Account Tariff,2018-04-21,2018-04-21,9999-12-31,1,1,888
CUS0677,Brightwater Power Group,Freight Forwarder,Energy,National,,,NL,Netherlands,N Europe,EMEA,Wei Silva,wei.silva@meridiangl.com,A,45,Spot,2015-04-06,2015-04-06,9999-12-31,1,1,889
CUS0678,Beacon Chemicals B.V.,NVOCC,Chemicals,Mid-Market,,,ID,Indonesia,SE Asia,APAC,Yuki Ramirez,yuki.ramirez@meridiangl.com,D,15,Spot,2017-04-20,2017-04-20,9999-12-31,1,1,890
CUS0679,Underhill Technologies Co.,3PL,Electronics,Mid-Market,,,ID,Indonesia,SE Asia,APAC,Yuki O'Brien,yuki.obrien@meridiangl.com,B,60,Named Account Tariff,2021-06-29,2021-06-29,9999-12-31,1,1,891
CUS0680,Nightingale Technologies Holdings,SME Direct,Electronics,Global Key Account,,,BR,Brazil,LatAm East,Americas,Yuki Kowalski,yuki.kowalski@meridiangl.com,A,45,Long-Term Contract,2025-08-22,2025-08-22,9999-12-31,1,1,892
CUS0681,Lonestar Machinery B.V.,Freight Forwarder,Machinery,SME,,,AU,Australia,Oceania,ANZ,Sofia Larsson,sofia.larsson@meridiangl.com,D,15,Spot,2017-02-25,2017-02-25,2020-09-03,0,1,893
CUS0681,Lonestar Machinery B.V.,Freight Forwarder,Machinery,National,,,AU,Australia,Oceania,ANZ,Sofia Larsson,sofia.larsson@meridiangl.com,C,15,Long-Term Contract,2017-02-25,2020-09-04,9999-12-31,1,2,894
CUS0682,Nightingale Auto Parts Ltd,Freight Forwarder,Automotive,Mid-Market,,,ES,Spain,Mediterranean,EMEA,Wei Tanaka,wei.tanaka@meridiangl.com,C,15,Long-Term Contract,2021-11-22,2021-11-22,9999-12-31,1,1,895
CUS0683,Granite Automotive PLC,Freight Forwarder,Automotive,National,,,ZA,South Africa,Africa,EMEA,Fatima Haddad,fatima.haddad@meridiangl.com,C,30,Long-Term Contract,2017-11-22,2017-11-22,9999-12-31,1,1,896
CUS0684,Palisade Chemical Industries Group,NVOCC,Chemicals,Mid-Market,,,ZA,South Africa,Africa,EMEA,Elena Haddad,elena.haddad@meridiangl.com,D,15,Long-Term Contract,2021-08-06,2021-08-06,2021-11-23,0,1,897
CUS0684,Palisade Chemical Industries Group,NVOCC,Chemicals,National,,,ZA,South Africa,Africa,EMEA,Elena Haddad,elena.haddad@meridiangl.com,C,15,Long-Term Contract,2021-08-06,2021-11-24,9999-12-31,1,2,898
CUS0685,Foxrun Agro Group,SME Direct,Agriculture,Mid-Market,,,NL,Netherlands,N Europe,EMEA,Sofia Ferreira,sofia.ferreira@meridiangl.com,B,45,Named Account Tariff,2023-05-18,2023-05-18,2026-02-02,0,1,899
CUS0685,Foxrun Agro Group,SME Direct,Agriculture,Mid-Market,,,NL,Netherlands,N Europe,EMEA,Sofia Ferreira,sofia.ferreira@meridiangl.com,D,45,Long-Term Contract,2023-05-18,2026-02-03,9999-12-31,1,2,900
CUS0686,Cedarline Alloys LLC,BCO,Metals,Mid-Market,,,TR,Turkey,Mediterranean,EMEA,Diego Kowalski,diego.kowalski@meridiangl.com,D,15,Named Account Tariff,2021-06-02,2021-06-02,9999-12-31,1,1,901
CUS0687,Onyx Machinery Pte Ltd,3PL,Machinery,Mid-Market,,,IT,Italy,Mediterranean,EMEA,Priya O'Brien,priya.obrien@meridiangl.com,D,0,Long-Term Contract,2019-11-12,2019-11-12,9999-12-31,1,1,902
CUS0688,Aurora Pharmaceuticals LLC,BCO,Pharma,SME,CUS3109,Cobalt Textiles Corp,ES,Spain,Mediterranean,EMEA,Maria Sharma,maria.sharma@meridiangl.com,B,45,Spot,2017-08-25,2017-08-25,9999-12-31,1,1,903
CUS0689,Palisade Farms Ltd,BCO,Agriculture,SME,CUS2578,Dockside Power Ltd,SG,Singapore,SE Asia,APAC,Elena O'Brien,elena.obrien@meridiangl.com,C,15,Spot,2017-04-02,2017-04-02,9999-12-31,1,1,904
CUS0690,Elmfield Textiles Corp,NVOCC,Textiles,SME,,,JP,Japan,East Asia,APAC,Raj Kim,raj.kim@meridiangl.com,C,0,Named Account Tariff,2020-03-16,2020-03-16,2023-01-04,0,1,905
CUS0690,Elmfield Textiles Corp,NVOCC,Textiles,SME,,,JP,Japan,East Asia,APAC,Ingrid Tanaka,ingrid.tanaka@meridiangl.com,C,0,Named Account Tariff,2020-03-16,2023-01-05,9999-12-31,1,2,906
CUS0691,Ivyhill Pharma Co.,Freight Forwarder,Pharma,SME,,,CL,Chile,LatAm West,Americas,Wei Silva,wei.silva@meridiangl.com,C,0,Named Account Tariff,2017-11-21,2017-11-21,2026-03-06,0,1,907
CUS0691,Ivyhill Pharma Co.,Freight Forwarder,Pharma,Mid-Market,,,CL,Chile,LatAm West,Americas,Hassan Nguyen,hassan.nguyen@meridiangl.com,D,0,Spot,2017-11-21,2026-03-07,9999-12-31,1,2,908
CUS0692,Cedarline Pharma Corp,SME Direct,Pharma,Global Key Account,,,CN,China,East Asia,APAC,Maria Sharma,maria.sharma@meridiangl.com,B,60,Long-Term Contract,2015-09-21,2015-09-21,9999-12-31,1,1,909
CUS0693,Ironwood Metals PLC,3PL,Metals,National,,,JP,Japan,East Asia,APAC,Carlos Haddad,carlos.haddad@meridiangl.com,B,60,Long-Term Contract,2016-11-01,2016-11-01,9999-12-31,1,1,910
CUS0694,Onyx Agro Co.,Freight Forwarder,Agriculture,SME,CUS2378,Cobalt Machinery Co.,ID,Indonesia,SE Asia,APAC,Maria Sharma,maria.sharma@meridiangl.com,B,30,Spot,2020-03-28,2020-03-28,9999-12-31,1,1,911
CUS0695,Skyline Trading Co.,NVOCC,Retail,SME,,,SG,Singapore,SE Asia,APAC,Wei Tanaka,wei.tanaka@meridiangl.com,D,30,Spot,2020-06-06,2020-06-06,2021-12-26,0,1,912
CUS0695,Skyline Trading Co.,NVOCC,Retail,Mid-Market,,,SG,Singapore,SE Asia,APAC,Wei Tanaka,wei.tanaka@meridiangl.com,A,30,Long-Term Contract,2020-06-06,2021-12-27,9999-12-31,1,2,913
CUS0696,Cobalt Auto Parts Inc,BCO,Automotive,SME,CUS2200,Vertex Garments Group,TH,Thailand,SE Asia,APAC,Ahmed Rossi,ahmed.rossi@meridiangl.com,B,30,Spot,2015-11-07,2015-11-07,9999-12-31,1,1,914
CUS0697,Hillcrest Automotive Group,BCO,Automotive,Mid-Market,CUS3023,Harborview Life Sciences GmbH,JP,Japan,East Asia,APAC,Fatima Chen,fatima.chen@meridiangl.com,C,15,Spot,2018-02-02,2018-02-02,2018-11-26,0,1,915
CUS0697,Hillcrest Automotive Group,BCO,Automotive,Mid-Market,CUS3023,Harborview Life Sciences GmbH,JP,Japan,East Asia,APAC,Ahmed Novak,ahmed.novak@meridiangl.com,B,15,Spot,2018-02-02,2018-11-27,9999-12-31,1,2,916
CUS0698,Thornwell Pharmaceuticals Ltd,BCO,Pharma,SME,,,IN,India,South Asia,APAC,Elena Tanaka,elena.tanaka@meridiangl.com,A,15,Spot,2015-03-18,2015-03-18,2023-03-09,0,1,917
CUS0698,Thornwell Pharmaceuticals Ltd,BCO,Pharma,Mid-Market,,,IN,India,South Asia,APAC,Elena Berg,elena.berg@meridiangl.com,A,15,Named Account Tariff,2015-03-18,2023-03-10,9999-12-31,1,2,918
CUS0699,Lonestar Foods Holdings,BCO,FMCG,SME,,,FR,France,N Europe,EMEA,Carlos Sharma,carlos.sharma@meridiangl.com,D,15,Named Account Tariff,2019-09-24,2019-09-24,2021-01-03,0,1,919
CUS0699,Lonestar Foods Holdings,BCO,FMCG,SME,,,FR,France,N Europe,EMEA,Elena Haddad,elena.haddad@meridiangl.com,D,15,Named Account Tariff,2019-09-24,2021-01-04,9999-12-31,1,2,920
CUS0700,Palisade Electronics Pte Ltd,NVOCC,Electronics,Mid-Market,,,TR,Turkey,Mediterranean,EMEA,Ahmed Rossi,ahmed.rossi@meridiangl.com,D,15,Spot,2017-06-27,2017-06-27,2019-11-13,0,1,921
CUS0700,Palisade Electronics Pte Ltd,NVOCC,Electronics,SME,,,TR,Turkey,Mediterranean,EMEA,Yuki Kowalski,yuki.kowalski@meridiangl.com,A,15,Long-Term Contract,2017-06-27,2019-11-14,9999-12-31,1,2,922
CUS0701,Lonestar Farms Group,NVOCC,Agriculture,SME,CUS1742,Elmfield Pharma Co.,TR,Turkey,Mediterranean,EMEA,Carlos Sharma,carlos.sharma@meridiangl.com,C,60,Named Account Tariff,2018-06-06,2018-06-06,9999-12-31,1,1,923
CUS0702,Dockside Pharmaceuticals GmbH,BCO,Pharma,Mid-Market,,,KR,South Korea,East Asia,APAC,Yuki O'Brien,yuki.obrien@meridiangl.com,B,30,Named Account Tariff,2023-10-14,2023-10-14,2024-09-06,0,1,924
CUS0702,Dockside Pharmaceuticals GmbH,BCO,Pharma,SME,,,KR,South Korea,East Asia,APAC,Yuki O'Brien,yuki.obrien@meridiangl.com,B,30,Named Account Tariff,2023-10-14,2024-09-07,9999-12-31,1,2,925
CUS0703,Foxrun Life Sciences Ltd,BCO,Pharma,SME,,,AE,United Arab Emirates,Middle East,EMEA,Ahmed Torres,ahmed.torres@meridiangl.com,C,30,Spot,2026-01-29,2026-01-29,2026-08-17,0,1,926
CUS0703,Foxrun Life Sciences Ltd,BCO,Pharma,National,,,AE,United Arab Emirates,Middle East,EMEA,Ahmed Torres,ahmed.torres@meridiangl.com,C,30,Spot,2026-01-29,2026-08-18,9999-12-31,1,2,927
